id,log_lcot,housing,tpi,slope,vrm,daynight
79M,0.940210041,-0.228437026,0.782740488,-0.408449898,-0.271598784,0
79M,0.94021272,-0.418512083,2.303107414,-0.449969049,1.586628363,0
79M,0.940276784,-0.418512083,0.212602891,-0.086209121,-0.710826243,0
79M,0.940279705,-0.298186853,0.782740488,1.191968577,-0.422665913,0
79M,0.940295435,-0.36340302,0.212602891,-0.293533103,-0.274128034,1
79M,0.940309059,-0.342225477,2.683199146,1.376428433,0.81355193,1
79M,0.940310314,0.016860726,-0.737626438,-0.577570035,-0.771164585,0
79M,0.940313347,-0.418512083,-0.547580572,0.847791215,-0.57964896,0
79M,0.940313527,-0.418512083,-0.357534707,-0.55682772,-0.546685067,0
79M,0.940313637,-0.418512083,0.402648757,-0.41564642,0.443006092,0
79M,0.940318064,-0.329759768,-0.167488841,0.530053808,0.057431405,0
79M,0.940332259,0.418550495,-1.11771817,0.011018072,0.062920286,0
79M,0.940336663,0.372675475,-0.547580572,-0.287071477,-0.642751067,0
79M,0.940340743,-0.418512083,1.732969817,-0.445741459,0.758874847,0
79M,0.940343011,0.268561666,-1.307764036,-0.694370485,-0.8406978,0
79M,0.940349781,-0.137124187,-0.167488841,-0.358799703,-0.582836768,0
79M,0.940363587,-0.418512083,0.212602891,-0.506540503,-0.181654181,0
79M,0.940377563,-0.418512083,0.212602891,-0.312097236,-0.397128804,0
79M,0.940395636,-0.391736655,2.303107414,0.161226927,1.299603595,0
79M,0.940408325,-0.198909449,-0.167488841,0.095963172,-0.68572864,0
79M,0.940415456,0.763402024,-0.547580572,-0.942140882,0.326456787,0
79M,0.940416787,-0.418512083,-0.547580572,-0.868231242,-0.747225763,0
79M,0.940426744,-0.391736655,1.16283222,-0.334629728,1.481712665,0
79M,0.940444974,-0.418512083,-1.11771817,0.373366389,-0.592112022,0
79M,0.940465246,0.289893758,0.782740488,1.602437307,0.273321655,0
79M,0.940468459,-0.418512083,-1.11771817,0.48402534,-0.747922512,0
79M,0.940472023,-0.418512083,0.212602891,0.230599065,0.262081353,0
79M,0.940500236,-0.418512083,-0.737626438,-0.052233383,-0.667192824,0
79M,0.940514172,-0.131856515,1.16283222,0.812382275,-0.43155757,0
79M,0.940540312,-0.418512083,-0.737626438,-0.983450321,-0.154945194,0
79M,0.940572109,-0.418512083,-0.167488841,-0.088454923,-0.6776421,0
79M,0.940578929,-0.418512083,0.402648757,0.420747769,-0.437846587,0
79M,0.940584687,-0.361006935,0.592694622,-0.779636875,0.771206543,1
79M,0.94058869,-0.263857226,-0.547580572,-0.017605107,-0.630997066,0
79M,0.940612383,-0.414511184,0.402648757,-0.281644058,-0.359945447,0
79M,0.940623796,-0.418512083,-0.167488841,1.462151095,-0.64148537,0
79M,0.940638094,-0.363866042,-0.357534707,1.800484718,0.293916936,0
79M,0.94064246,-0.418512083,1.16283222,0.386426691,0.24374137,0
79M,0.940649835,-0.418512083,-0.737626438,-0.301709788,-0.684939538,0
79M,0.940669445,-0.412983175,0.592694622,-0.20124021,-0.148702298,0
79M,0.940694667,-0.418512083,3.823474341,0.92559707,3.994518317,0
79M,0.940696238,-0.418512083,1.16283222,-1.346179468,0.321255036,0
79M,0.940705586,-0.418512083,0.782740488,-0.932011371,-0.195378904,0
79M,0.940711424,-0.418512083,0.212602891,-0.255373605,-0.307695663,0
79M,0.940764488,-0.418512083,-1.307764036,-0.968836576,-0.782254323,0
79M,0.940764846,-0.418512083,1.732969817,0.614906335,0.343795031,0
79M,0.940785371,-0.418512083,-0.547580572,-0.026587022,-0.712398631,0
79M,0.940793331,-0.418512083,0.592694622,-0.630991807,0.139008328,0
79M,0.940794163,-0.397585642,-0.357534707,0.402716707,-0.474416656,0
79M,0.940798731,-0.418512083,1.542923951,2.018675821,1.189300905,0
79M,0.940814965,-0.351211898,-0.737626438,-0.89418286,-0.820566866,0
79M,0.940821789,-0.418512083,1.732969817,-0.95457735,0.918105595,0
79M,0.940828892,-0.418512083,-0.167488841,0.908105931,-0.417534085,0
79M,0.94086934,-0.418512083,0.592694622,-1.482713691,1.235414663,0
79M,0.940881098,0.115446977,-0.737626438,-0.685655687,-0.800973615,0
79M,0.940889997,-0.418512083,0.022557025,0.265330773,-0.360521472,0
79M,0.940895262,-0.23257024,-0.357534707,-0.11275057,0.072259756,0
79M,0.940919781,-0.066936017,-0.357534707,-0.185822786,-0.530025082,0
79M,0.940936821,-0.350247359,1.16283222,0.670346225,0.114914844,0
79M,0.940937574,-0.275799421,0.402648757,1.354627993,-0.11125287,0
79M,0.940938245,0.080142117,0.022557025,-0.877172947,-0.573014587,0
79M,0.940943095,-0.418512083,1.732969817,-0.730053912,1.15932908,0
79M,0.940966382,-0.418512083,1.732969817,-0.086781626,0.86618304,0
79M,0.940972092,-0.418512083,-0.927672304,0.065037302,-0.443764617,0
79M,0.940976467,-0.418512083,0.592694622,0.541480117,0.531440269,0
79M,0.940994337,-0.418512083,0.022557025,-1.06231999,-0.344626505,0
79M,0.940996278,-0.162857939,-1.11771817,-0.969947582,-0.857874573,0
79M,0.941014157,-0.059245181,-0.167488841,1.148204788,-0.221598623,0
79M,0.941025936,-0.099476672,-0.167488841,0.461199614,-0.431353162,0
79M,0.941036349,-0.409958426,1.542923951,-0.91526948,1.713758593,0
79M,0.941043024,-0.098010106,0.972786354,1.385547398,0.180271966,0
79M,0.941062641,0.941966197,-0.737626438,-0.590342791,-0.789034869,0
79M,0.941066814,-0.418512083,-0.167488841,-0.16665473,-0.605993771,0
79M,0.941068409,-0.418512083,-0.737626438,0.037333648,-0.791776386,0
79M,0.941074805,-0.401947478,-1.11771817,-1.771035068,-0.892106921,0
79M,0.941092484,-0.418512083,-0.167488841,-0.298874414,0.181019486,0
79M,0.941114823,-0.418512083,-0.927672304,1.326598264,-0.183996236,0
79M,0.941154592,-0.418512083,0.592694622,-0.346042979,0.329460993,0
79M,0.941155802,-0.418512083,-0.357534707,0.631840483,-0.334399606,0
79M,0.94115589,-0.418512083,1.16283222,-0.697178836,0.928581856,0
79M,0.941162048,-0.418512083,1.16283222,0.053494888,2.804830709,0
79M,0.941178049,-0.418512083,-1.307764036,0.098652187,-0.402675785,0
79M,0.941182702,0.748085413,-0.927672304,-0.302484764,-0.651467651,0
79M,0.941207582,-0.418512083,-0.737626438,0.581953167,-0.553378801,0
79M,0.941210856,-0.217971908,0.402648757,0.68805716,-0.599194049,0
79M,0.941218181,-0.381847899,0.972786354,0.163186994,1.162147541,0
79M,0.941222847,-0.418512083,-0.737626438,0.721315975,-0.696828135,0
79M,0.941227469,-0.418512083,-0.927672304,-0.312712537,-0.782259367,0
79M,0.941227869,-0.418512083,2.303107414,-0.572300352,1.992019916,0
79M,0.941239251,-0.326713726,0.972786354,0.11948785,0.720339698,1
79M,0.941243582,-0.418512083,-0.167488841,-0.327345029,-0.368217607,0
79M,0.941244261,-0.418512083,-0.167488841,0.888125922,0.15235948,0
79M,0.941259207,-0.418512083,0.022557025,-0.014606309,-0.277525672,0
79M,0.941263902,-0.418512083,0.402648757,1.094678419,-0.555098994,0
79M,0.941290492,-0.376248788,-0.167488841,0.169827689,-0.38684948,0
79M,0.941300254,-0.418512083,-0.927672304,0.79016629,-0.437611442,0
79M,0.941303171,-0.148383574,0.212602891,0.862562309,-0.696856381,1
79M,0.941312313,-0.418512083,-1.307764036,-0.138170669,-0.713964478,0
79M,0.941315129,-0.231964556,-0.357534707,0.395567635,-0.40857282,0
79M,0.941322624,-0.418512083,-1.11771817,0.044300676,0.902498073,0
79M,0.941326461,-0.262711873,-1.307764036,-1.107606322,-0.799828627,0
79M,0.941330363,-0.417288729,-1.307764036,-0.503856401,-0.397541404,0
79M,0.941337724,0.072331559,-0.737626438,0.557794957,-0.658979758,0
79M,0.941339786,-0.418512083,0.212602891,0.708567784,-0.22376149,0
79M,0.941347308,-0.135485967,-0.357534707,-1.042724366,-0.552522929,0
79M,0.941361027,-0.418512083,-0.927672304,1.006175462,0.219852231,0
79M,0.941376981,-0.137124187,-0.167488841,-0.62606061,-0.581035209,0
79M,0.941418895,-0.412905368,-0.927672304,1.085782612,-0.686103583,0
79M,0.941424288,-0.418512083,0.402648757,0.464929171,-0.622834677,0
79M,0.941434988,-0.418512083,0.592694622,1.024456316,0.375786852,0
79M,0.941440753,-0.319677285,0.972786354,1.540693397,-0.374067827,0
79M,0.941442854,-0.418512083,-0.737626438,-0.022386584,1.456366566,0
79M,0.94145293,0.029148557,-0.737626438,1.056785779,-0.636076406,0
79M,0.941467935,0.101898129,-0.737626438,-0.775843577,-0.711250443,0
79M,0.941471313,-0.418512083,0.972786354,-0.700324381,0.201188802,0
79M,0.941488647,-0.418512083,0.402648757,0.751989725,0.673958859,0
79M,0.941492984,-0.418512083,-1.307764036,0.745298088,-0.747638031,0
79M,0.941497713,-0.206679531,0.782740488,-0.062999527,0.687626081,0
79M,0.941520784,-0.418512083,0.212602891,0.444130226,-0.345128887,0
79M,0.941523057,0.316501042,-0.357534707,-0.15696158,-0.011107598,0
79M,0.941535979,-0.418512083,1.352878086,0.532194108,0.913784526,0
79M,0.941537781,-0.418420294,-0.737626438,-0.135095718,0.19423981,0
79M,0.941553201,-0.383718034,-1.307764036,-0.827031959,-0.57816098,0
79M,0.941558972,-0.418512083,0.022557025,-0.030603349,-0.084965624,0
79M,0.941569172,-0.380229055,0.782740488,1.547747051,0.113849551,0
79M,0.941572023,-0.418512083,1.16283222,-0.801031727,0.472633916,0
79M,0.941587313,-0.418512083,-0.927672304,0.798831439,-0.672408714,0
79M,0.94159255,-0.418512083,1.16283222,0.252818411,0.547039343,0
79M,0.941592702,-0.418512083,0.402648757,-0.147445431,0.536739748,0
79M,0.941630407,-0.418512083,-0.737626438,-0.262625076,0.001095162,0
79M,0.941633945,-0.418512083,-0.547580572,-0.078045883,-0.703398118,0
79M,0.941645427,-0.405154584,0.972786354,-0.559422998,-0.339125141,0
79M,0.941656665,-0.418512083,0.212602891,0.665987275,-0.51655237,0
79M,0.941661187,-0.121078522,1.732969817,0.936296241,1.722995417,0
79M,0.941664623,-0.418512083,-0.737626438,-0.731981138,0.18594243,0
79M,0.941676388,-0.39457635,2.683199146,-0.709450844,3.664482859,0
79M,0.941693596,-0.418512083,-0.927672304,0.424340017,-0.748557379,0
79M,0.941699573,-0.394835515,-0.547580572,0.544559077,-0.511475269,0
79M,0.941700047,-0.418512083,-0.547580572,0.855575369,0.154518312,0
79M,0.941707862,-0.418512083,-0.167488841,0.530545893,-0.569592234,0
79M,0.941735587,-0.418512083,3.823474341,0.038107848,3.936085093,0
79M,0.941754792,-0.418512083,0.212602891,-1.046142458,0.699675566,0
79M,0.941774686,-0.238544939,0.402648757,1.294838461,-0.211087748,0
79M,0.941783798,-0.418512083,0.402648757,-0.548806057,-0.263481286,0
79M,0.941786136,-0.418512083,-0.547580572,0.809421488,-0.726056427,0
79M,0.941789172,-0.418512083,1.16283222,-1.068984605,0.915457117,0
79M,0.941800319,-0.418512083,1.16283222,-0.298347808,0.212063791,0
79M,0.941816954,-0.418512083,-0.737626438,0.248885607,-0.063991476,0
79M,0.941823699,-0.418512083,-0.357534707,-0.068302309,0.750688813,0
79M,0.941826053,-0.418512083,0.212602891,-1.677781373,-0.27153132,0
79M,0.941836725,-0.415903632,-0.357534707,0.416300124,-0.241268205,0
79M,0.941840987,-0.238311497,-0.357534707,-0.367915952,-0.421393469,0
79M,0.941853534,-0.418512083,0.402648757,-0.489600019,-0.582647681,0
79M,0.94186913,-0.059406128,-0.547580572,-1.512601475,0.361832753,0
79M,0.941870023,-0.418512083,1.16283222,-0.218123935,0.782586185,0
79M,0.941971865,0.245896232,-1.11771817,-0.122953906,-0.55793079,0
79M,0.94197341,-0.418512083,1.16283222,-0.017349368,-0.113416115,0
79M,0.941978701,-0.280918847,0.402648757,-0.051031743,-0.273650683,0
79M,0.941984402,-0.380297415,-0.167488841,-0.363288592,-0.453908289,0
79M,0.941985421,-0.418512083,0.402648757,-0.217800963,-0.19707104,0
79M,0.941995286,-0.363943179,-0.547580572,0.431772497,2.183304778,0
79M,0.941997078,-0.418512083,0.972786354,0.030833105,0.209589709,0
79M,0.942008187,-0.418512083,-0.927672304,-0.312179595,-0.748855573,1
79M,0.942055166,0.031786221,-1.307764036,-0.409645073,-0.764596888,0
79M,0.94207796,-0.418512083,-0.547580572,-0.902702169,-0.721195903,0
79M,0.942113037,-0.418512083,0.782740488,-0.979833765,0.281304288,1
79M,0.942117485,-0.417423306,1.352878086,0.018021819,0.11843688,0
79M,0.942120111,-0.418512083,0.022557025,0.180337835,0.307604712,0
79M,0.942128257,-0.23827525,1.542923951,1.019098455,0.702761359,0
79M,0.942129279,-0.418512083,-1.11771817,0.235244526,-0.733034974,1
79M,0.942130637,0.761806461,-0.167488841,-0.737149198,0.43509647,0
79M,0.942160654,-0.418512083,-1.11771817,0.289472692,1.252540556,0
79M,0.942164138,-0.418412089,-1.307764036,-1.490827022,-0.883449063,0
79M,0.942183224,-0.418512083,0.212602891,-0.027655491,-0.086779888,0
79M,0.942204832,-0.418512083,-0.357534707,-1.026568426,-0.503605967,0
79M,0.94220603,-0.418512083,-1.11771817,0.606733271,-0.228086405,0
79M,0.942218058,-0.418512083,0.592694622,-0.523243607,0.697791758,0
79M,0.942255904,-0.000931169,-0.547580572,0.821268772,-0.774586939,0
79M,0.942263649,-0.418512083,1.542923951,-0.703274049,1.319806831,0
79M,0.942267467,0.377911316,-0.927672304,0.504536998,-0.681646705,0
79M,0.942268468,-0.287914804,-0.737626438,-0.753747317,-0.667150391,0
79M,0.942280109,-0.418499977,0.402648757,0.156652318,-0.185519335,0
79M,0.942284688,-0.219746474,-0.167488841,0.433725582,-0.665984077,0
79M,0.942285958,0.145671317,-1.11771817,-0.69612446,-0.513832393,0
79M,0.942313779,-0.418512083,-1.307764036,-0.358623478,0.832243858,0
79M,0.942315255,-0.418512083,-0.737626438,-0.201505,0.667117809,0
79M,0.942321128,-0.317640011,-0.167488841,-0.427503272,0.795246876,1
79M,0.942335525,-0.388366646,-1.307764036,0.164169354,-0.703246798,0
79M,0.942340175,-0.244392789,-0.167488841,-0.858972254,0.899640521,0
79M,0.942347847,-0.418512083,0.402648757,-0.320284781,0.219450477,0
79M,0.942369036,-0.418512083,-0.357534707,-0.193883625,-0.158213705,0
79M,0.942374042,-0.418512083,0.022557025,-0.077417524,-0.582702188,0
79M,0.942375733,-0.399638155,0.592694622,-0.085235552,0.183588521,0
79M,0.942408408,-0.418512083,-0.927672304,0.21281495,-0.46798893,0
79M,0.942411092,-0.418512083,-0.547580572,0.077080852,-0.779038773,0
79M,0.942412803,-0.418437279,3.063290878,0.016098989,4.524119119,0
79M,0.942413857,-0.418512083,-0.927672304,0.329245237,-0.210187078,0
79M,0.942414646,-0.407587707,0.402648757,-0.585014926,-0.324151901,0
79M,0.942430078,-0.418512083,0.022557025,0.818634836,-0.533428363,0
79M,0.942451006,-0.418512083,-0.737626438,-0.554181242,-0.674200752,0
79M,0.942470911,-0.418512083,2.683199146,-0.670180081,2.779832143,0
79M,0.942475448,-0.400415096,-0.357534707,1.075393483,-0.30755979,0
79M,0.942496617,-0.418512083,2.303107414,-0.542795272,1.604443518,1
79M,0.94249771,-0.418512083,-0.927672304,0.489626528,-0.541257061,0
79M,0.942502963,-0.4185095,0.212602891,0.894183511,-0.534477074,0
79M,0.942504905,-0.2722296,0.782740488,0.181752807,0.130512215,0
79M,0.942506692,-0.418512083,-1.307764036,-0.43596039,-0.761687919,1
79M,0.942514158,-0.234850904,0.782740488,-0.967940195,0.711703866,0
79M,0.942516397,-0.401592297,-0.927672304,-0.116642259,-0.18446268,0
79M,0.942519831,-0.368393586,0.022557025,0.412135112,-0.364319604,0
79M,0.942530631,-0.418512083,-1.307764036,-1.055021069,-0.883227732,0
79M,0.942532705,-0.053188985,-1.11771817,-1.391772222,-0.886449665,0
79M,0.942535391,-0.418512083,-0.927672304,-0.273646572,-0.785056974,0
79M,0.942538467,-0.316880924,0.592694622,-0.725887089,0.135712579,0
79M,0.942541383,0.003848495,-1.11771817,-0.380247306,-0.788481645,0
79M,0.942560627,-0.418512083,-0.357534707,0.180874914,-0.641682275,0
79M,0.942560946,-0.418512083,-0.167488841,-1.19067908,-0.281364661,0
79M,0.942572289,-0.418512083,1.352878086,-0.783611311,0.151254466,0
79M,0.942576197,-0.208777799,-0.737626438,0.106029847,-0.781660715,0
79M,0.942599981,-0.157157498,-1.307764036,-0.124593458,-0.80460025,0
79M,0.942604305,-0.266777861,0.972786354,-0.468400011,1.168255321,0
79M,0.942608746,-0.418512083,1.16283222,-0.903850152,1.098845471,0
79M,0.942616893,-0.418512083,-0.547580572,0.134128359,-0.508348998,0
79M,0.942623285,-0.205279049,-0.357534707,-0.53294723,-0.240486574,0
79M,0.942637676,-0.418512083,0.972786354,0.106806633,0.707559716,0
79M,0.942666598,-0.029436372,-1.307764036,1.07882722,-0.743600136,0
79M,0.94268068,0.501113705,-0.737626438,0.531451196,-0.751737983,0
79M,0.942704687,-0.382062813,0.972786354,0.284082767,0.765717915,0
79M,0.942710667,-0.418512083,-0.547580572,0.439888156,-0.742969494,0
79M,0.942721133,-0.418512083,0.402648757,0.288651946,-0.444218577,0
79M,0.942740321,-0.378798259,0.592694622,0.560019814,-0.149109475,0
79M,0.942765669,-0.418512083,2.113061549,-0.180389161,1.430427546,1
79M,0.94277294,0.250148588,-0.357534707,-0.502666786,-0.713119576,0
79M,0.942783232,-0.152664642,-0.167488841,1.257584265,-0.304112784,0
79M,0.942789587,-0.298042887,-1.11771817,-0.604095193,-0.647585773,0
79M,0.942821472,-0.416679926,-0.357534707,1.020573936,-0.71308999,0
79M,0.942835412,-0.418512083,0.782740488,-1.315021778,0.508155779,0
79M,0.942857536,-0.417812459,-1.307764036,0.766381734,-0.734797757,0
79M,0.942859579,-0.418512083,-0.547580572,0.311679368,-0.794723807,0
79M,0.942869951,-0.418512083,-1.307764036,-0.811075258,-0.807367728,0
79M,0.942870461,-0.396755362,-0.547580572,-0.802728038,-0.669230395,0
79M,0.942871617,-0.418512083,1.923015683,0.604990932,2.878027216,0
79M,0.942872342,-0.418512083,-0.547580572,0.90865956,-0.704279131,0
79M,0.942875786,-0.418512083,0.022557025,0.825539287,-0.078320092,0
79M,0.942893646,-0.418512083,0.212602891,-0.166960635,0.215855618,0
79M,0.942897081,0.309762729,-1.11771817,-0.126130869,-0.100728943,0
79M,0.942897881,-0.418512083,-0.927672304,-1.008259128,-0.713751763,0
79M,0.942898014,-0.271478722,-0.737626438,3.122290319,-0.082006625,0
79M,0.942909633,-0.418512083,0.022557025,0.168625791,-0.700193996,0
79M,0.942919374,-0.418512083,1.16283222,-0.721253652,1.353360022,0
79M,0.942921649,0.029942724,0.402648757,0.829214024,-0.614926505,0
79M,0.942927134,-0.418512083,-1.11771817,-0.156714762,-0.543232291,0
79M,0.942954668,-0.309676408,0.212602891,-1.316403392,1.204280827,0
79M,0.942956549,-0.418512083,0.782740488,-0.295430981,0.537325608,0
79M,0.9429582,-0.192786044,2.113061549,0.792436657,1.73652519,0
79M,0.942964977,-0.418512083,2.873245012,-0.135860092,1.640181517,0
79M,0.942971181,-0.418512083,-0.927672304,0.254000657,0.677577803,0
79M,0.942988251,-0.418512083,-0.737626438,0.23923215,-0.266587066,0
79M,0.94300958,-0.418512083,-0.357534707,0.242225518,1.134637062,0
79M,0.943015332,-0.235402473,-0.357534707,-0.617973913,-0.537364543,0
79M,0.943020034,-0.418512083,-0.927672304,0.715880022,-0.701134276,0
79M,0.943024268,-0.418512083,0.972786354,-0.103633286,0.026901084,0
79M,0.943050565,-0.418512083,-1.307764036,-0.08999311,0.154849198,0
79M,0.943057586,-0.418512083,-0.927672304,0.365235216,-0.016823521,0
79M,0.943064739,-0.418512083,-0.737626438,-0.675508205,0.002204653,0
79M,0.943077013,-0.418512083,-0.927672304,-0.317745615,-0.806837548,0
79M,0.943087643,-0.418512083,0.402648757,0.848954067,0.57352942,1
79M,0.943091637,-0.272494566,-0.927672304,-0.311772584,0.270825505,0
79M,0.943117526,-0.418512083,0.592694622,0.717837244,-0.644650985,0
79M,0.943127484,-0.418512083,-0.547580572,0.101127611,-0.310543505,1
79M,0.943138994,-0.418512083,3.063290878,0.126563226,3.398079979,0
79M,0.943142781,-0.042742775,0.402648757,0.289650598,-0.344930973,0
79M,0.943148485,0.62610793,-0.167488841,-0.729079179,-0.206427596,0
79M,0.943185785,-0.418512083,1.732969817,-1.170158242,2.336260034,0
79M,0.943189413,-0.418512083,1.923015683,1.06186049,0.765925476,0
79M,0.943205228,-0.198954681,-0.737626438,0.111754896,-0.475972573,0
79M,0.943209219,-0.232337309,-0.167488841,-0.74190236,-0.572925718,0
79M,0.943219158,-0.353382733,0.972786354,-0.359497233,0.440807665,0
79M,0.943220613,-0.064658746,-0.737626438,-1.056667344,-0.740187365,0
79M,0.943234752,-0.306562424,-0.927672304,-0.640464385,-0.27223231,0
79M,0.943235647,-0.036451364,-0.357534707,0.506646526,-0.589380349,0
79M,0.943237858,-0.418512083,-0.357534707,0.931187138,-0.664525778,0
79M,0.943238736,-0.418512083,0.022557025,-0.492155734,0.174941088,1
79M,0.943244557,-0.418512083,-0.167488841,0.693602494,-0.65628043,0
79M,0.943266142,0.468934841,-1.307764036,-0.492173059,-0.160944212,0
79M,0.943282233,-0.418512083,0.592694622,-0.108005942,0.282751916,1
79M,0.943288839,0.151710907,-0.547580572,0.164368981,-0.817258672,0
79M,0.943302448,1.130330301,-0.927672304,-1.102033061,0.145302672,0
79M,0.943303739,-0.36746174,0.022557025,0.775918829,-0.026845444,0
79M,0.943308154,-0.418512083,-0.357534707,-0.100315912,0.773202454,0
79M,0.943312253,-0.414616402,0.782740488,-0.679515351,0.038760536,0
79M,0.943328082,0.537980506,-0.927672304,-0.782931235,-0.669650387,0
79M,0.943346689,-0.292236509,2.49315328,-1.026659447,2.101165512,0
79M,0.94335023,-0.418512083,-0.547580572,-0.205856451,-0.430644575,0
79M,0.94335373,-0.418512083,-0.927672304,0.220149427,-0.03238508,0
79M,0.943358873,-0.418512083,-1.11771817,-0.457470829,-0.789072802,0
79M,0.943359381,-0.235742747,-0.547580572,-0.562805665,0.312235482,0
79M,0.943360089,-0.418512083,-1.307764036,0.788872077,1.089779386,0
79M,0.943373492,0.680686187,-0.547580572,-0.374448689,-0.759657346,0
79M,0.943381844,-0.020377652,0.592694622,1.289470774,-0.363428644,0
79M,0.94342145,-0.418512083,0.592694622,0.606158955,0.846029109,0
79M,0.943423376,-0.408664507,1.542923951,0.646399538,1.900326558,0
79M,0.943423482,-0.418512083,0.402648757,-0.005188938,-0.143608804,0
79M,0.943438503,-0.418512083,2.49315328,-0.201460653,2.053513586,0
79M,0.943447475,-0.418512083,-0.167488841,0.276158719,-0.617997134,0
79M,0.943458237,-0.418512083,-0.167488841,0.969390337,-0.731505034,0
79M,0.94347276,-0.379046381,-0.357534707,1.140435891,-0.421889799,0
79M,0.943494048,-0.328540335,-0.737626438,-0.521913709,0.756788018,0
79M,0.943505681,0.029874492,0.022557025,-0.482079492,-0.289922058,0
79M,0.943516764,-0.418512083,0.592694622,-1.571988198,-0.062627326,0
79M,0.943534099,-0.418512083,1.732969817,0.71504402,0.826357888,0
79M,0.9435377,-0.23827525,0.592694622,1.182741007,0.904830796,0
79M,0.94355027,-0.418512083,-0.737626438,-0.488279172,1.189600897,0
79M,0.943554088,-0.390549966,-0.547580572,1.145957176,-0.686103583,0
79M,0.943555259,-0.418512083,-0.167488841,1.999668088,-0.701704674,0
79M,0.943555312,-0.418512083,0.782740488,0.131487958,0.576466037,0
79M,0.943569636,-0.389358513,0.592694622,-0.169169589,-0.543557787,0
79M,0.943581949,-0.418512083,1.352878086,-1.067329926,1.356363724,0
79M,0.943586359,-0.418512083,-0.357534707,1.020333452,-0.634467338,0
79M,0.943598889,-0.418512083,0.782740488,-0.519854734,0.232038535,0
79M,0.943628783,-0.418512083,0.592694622,0.066750162,0.403896306,0
79M,0.943639874,-0.418512083,-0.737626438,-0.22306082,-0.595618263,1
79M,0.943645018,-0.418512083,-1.11771817,-0.49531382,-0.821457298,0
79M,0.943665422,-0.418512083,0.212602891,-0.08885547,-0.652560654,0
79M,0.943701782,-0.418503748,0.402648757,0.075957563,-0.360926001,0
79M,0.943728328,-0.362808021,2.113061549,1.439519566,1.302964412,0
79M,0.943743155,-0.418512083,-0.927672304,-0.996571519,-0.896326106,0
79M,0.943751251,-0.418512083,0.212602891,0.076408792,-0.516120351,1
79M,0.94375846,-0.22123055,-0.357534707,0.503105994,-0.630344184,0
79M,0.94378501,-0.418512083,0.592694622,-0.585421162,0.801621105,0
79M,0.943802158,-0.391106959,0.592694622,-0.989896432,0.239057765,0
79M,0.943823671,-0.418512083,-0.927672304,-0.143641531,-0.487853777,0
79M,0.943840122,0.449104471,-1.307764036,0.277367082,-0.685817415,0
79M,0.943843995,-0.418512083,-1.307764036,0.065982685,0.226190521,0
79M,0.943851102,-0.418512083,1.352878086,1.781637565,0.540415941,0
79M,0.943873158,-0.410446047,0.212602891,0.999729739,-0.04016526,0
79M,0.943878793,-0.418512083,-0.547580572,0.540774959,-0.705605278,0
79M,0.943910177,-0.418512083,-1.11771817,-0.044073765,-0.661501301,0
79M,0.943910703,-0.418512083,-0.547580572,-0.970095492,-0.803537842,0
79M,0.943935315,-0.325686142,0.212602891,0.255783852,-0.458790692,0
79M,0.943951358,0.194269044,-1.11771817,-0.357520617,0.035507598,0
79M,0.943954874,-0.418512083,-1.307764036,0.16895833,-0.700562303,0
79M,0.943969749,-0.418512083,-0.547580572,0.588330624,-0.530995138,0
79M,0.943972528,-0.3959298,0.212602891,0.04119922,-0.32211545,0
79M,0.943980244,-0.418512083,0.022557025,0.052923935,-0.096775771,0
79M,0.943992083,0.468767619,-1.307764036,0.264248341,-0.283161649,0
79M,0.943997274,-0.418512083,1.923015683,0.031806673,1.404277433,0
79M,0.944003626,-0.418512083,1.16283222,-1.06737104,0.898770557,0
79M,0.944027539,-0.418512083,-0.927672304,-0.241472,-0.198563685,0
79M,0.944028892,-0.418512083,-0.737626438,0.29299745,-0.785122917,0
79M,0.944030949,-0.418512083,2.303107414,-0.522857153,0.674575488,0
79M,0.944069749,-0.418512083,0.782740488,-0.878422812,-0.185115058,1
79M,0.944076384,-0.409596485,-0.737626438,0.479037772,-0.680690567,0
79M,0.944077084,-0.418512083,-0.357534707,0.051806852,-0.524656911,0
79M,0.944087616,-0.418512083,1.352878086,-0.359906701,1.478922829,0
79M,0.944089781,-0.154124303,-0.357534707,1.75167311,-0.218576259,0
79M,0.944151867,0.269991234,-0.167488841,0.609054579,-0.587436297,0
79M,0.944160373,-0.418512083,1.542923951,1.178815702,0.00159767,0
79M,0.944167052,-0.418512083,-0.547580572,0.506893474,-0.109776302,0
79M,0.944171323,-0.418512083,0.592694622,0.079680655,-0.211563081,0
79M,0.944173276,-0.418512083,-0.737626438,0.711319118,-0.747352871,0
79M,0.94418736,-0.418512083,0.782740488,-0.640288677,-0.033889201,0
79M,0.944216343,-0.319587135,-0.927672304,0.320706277,-0.856506369,0
79M,0.944221202,0.000183938,-1.11771817,0.103123104,-0.60481833,0
79M,0.944227408,-0.418512083,-1.307764036,0.799986534,-0.51338458,0
79M,0.944246746,-0.418512083,1.16283222,-0.889426078,1.215518859,0
79M,0.944256782,-0.20572694,-0.927672304,0.076225973,-0.018506199,0
79M,0.944279432,-0.337959294,0.212602891,-1.480361287,-0.485128283,0
79M,0.944280404,-0.418512083,-0.357534707,-0.657494597,0.592717804,0
79M,0.944281163,0.116068364,-0.167488841,-0.397372418,-0.024425333,0
79M,0.944282844,-0.418512083,-0.547580572,0.705556832,-0.624558716,0
