id,log_mmr,housing,tpi,slope,vrm,daynight
79M,1.497664573,-0.418512083,0.022557025,-1.448688239,1.197246213,0
79M,1.498752561,-0.418512083,-0.357534707,-0.218827154,-0.152970972,0
79M,1.500454958,-0.418512083,-0.167488841,0.740760974,-0.498233477,0
79M,1.41649936,-0.418512083,0.022557025,0.284955488,-0.381094938,1
79M,1.417355812,-0.418512083,0.022557025,0.581485388,-0.322979802,1
79M,1.419287375,-0.418512083,0.402648757,0.436540786,-0.126063945,1
79M,1.414832375,-0.418512083,0.022557025,-0.796407986,-0.24205034,1
79M,1.416937398,-0.418512083,0.592694622,-0.390668887,0.011821542,1
79M,1.418853732,-0.418512083,0.592694622,0.356453186,-0.232507786,1
79M,1.423825991,-0.418512083,-0.357534707,1.403763606,-0.43312058,0
79M,1.417992787,-0.418512083,-1.307764036,0.398899749,-0.391697615,0
79M,1.422560285,-0.418512083,-0.167488841,0.264457277,-0.616870652,0
79M,1.428189183,-0.418512083,0.972786354,-0.030979071,0.426920525,0
79M,1.429843841,-0.418512083,0.972786354,-0.280551799,0.830777441,0
79M,1.420850304,-0.418512083,1.352878086,-0.617975981,1.107140202,1
79M,1.418436529,-0.418512083,0.212602891,0.976424856,-0.403100301,1
79M,1.414879797,-0.418512083,-0.547580572,0.217305262,-0.463042374,1
79M,1.410470144,-0.418512083,-1.307764036,0.123458149,0.337000133,1
79M,1.415430931,-0.418512083,-0.357534707,-0.017698973,0.866408255,1
79M,1.413894516,-0.418512083,-0.357534707,0.724333908,-0.151380095,1
79M,1.426247153,-0.418512083,1.16283222,0.883339274,0.200694112,1
79M,1.428082435,-0.418512083,1.923015683,0.271164428,0.959245087,1
79M,1.427838032,-0.418512083,1.923015683,-0.226203391,2.022912649,1
79M,1.426723817,-0.418512083,0.972786354,0.397856362,1.582983065,1
79M,1.416823622,-0.418512083,0.022557025,-0.729959141,1.111720154,1
79M,1.425214482,-0.418512083,2.303107414,-0.521264017,1.611681405,1
79M,1.50355292,-0.418512083,2.303107414,-0.269386142,2.067277653,1
79M,1.502167223,-0.418512083,1.923015683,0.435827611,0.628060353,1
79M,1.501723289,-0.418512083,1.16283222,0.637132663,0.286182845,1
79M,1.496098055,-0.418512083,-0.927672304,0.475278995,0.511538664,0
79M,1.425382731,-0.418512083,0.212602891,0.764800235,-0.493931576,0
79M,1.425944976,-0.418512083,0.212602891,0.621065547,-0.308007067,0
79M,1.492014932,-0.418512083,-1.307764036,-0.439697834,-0.111046255,0
79M,1.497811255,-0.418512083,-0.167488841,0.693602494,-0.65628043,0
79M,1.500486415,-0.418512083,0.402648757,-0.050400281,-0.377352606,0
79M,1.500389884,-0.418512083,0.212602891,-0.08885547,-0.652560654,0
79M,1.495207661,-0.418512083,-0.927672304,0.329245237,-0.210187078,0
79M,1.497215766,-0.418512083,-0.357534707,-0.368387351,-0.430172551,0
79M,1.494734472,-0.418512083,-0.357534707,-0.405219667,-0.553252197,0
79M,1.504957104,-0.418512083,0.402648757,1.833100434,-0.447834337,0
79M,1.493577175,-0.418512083,-0.737626438,0.144302605,-0.714981994,0
79M,1.512285779,-0.418512083,2.113061549,0.523547576,0.31385221,0
79M,1.505932396,-0.418512083,0.972786354,-0.131086632,0.499372789,0
79M,1.514031309,-0.418512083,1.352878086,1.781637565,0.540415941,0
79M,1.499126837,-0.418512083,0.212602891,0.474075804,-0.108821978,0
79M,1.493742374,-0.418512083,-0.927672304,1.016226622,-0.699141912,0
79M,1.5144374,-0.418512083,1.732969817,1.131391915,0.204665757,0
79M,1.509197087,-0.418512083,1.732969817,-0.056843806,2.087200191,0
79M,1.514070429,-0.418512083,1.923015683,1.06186049,0.765925476,0
79M,1.496299285,-0.418512083,-0.927672304,0.367211832,-0.803218864,0
79M,1.497105129,-0.418512083,0.022557025,-0.61394039,-0.451679251,0
79M,1.495420608,-0.418512083,-0.357534707,-0.986928017,-0.183616612,0
79M,1.504336126,-0.418512083,1.352878086,-0.374207947,0.319471856,0
79M,1.497395359,-0.418512083,0.212602891,-0.500077843,-0.43543918,0
79M,1.494910954,-0.418512083,-1.307764036,0.417583218,0.577156435,0
79M,1.495983679,-0.418512083,-0.547580572,0.540774959,-0.705605278,0
79M,1.491985572,-0.418512083,-1.11771817,0.209874851,-0.697211479,0
79M,1.493543556,-0.418512083,-0.737626438,-0.013997344,-0.765275889,0
79M,1.502018586,-0.418512083,0.402648757,0.358653995,0.076040107,0
79M,1.500339044,-0.418512083,0.402648757,-0.320284781,0.219450477,0
79M,1.501263477,-0.418512083,0.782740488,-0.26751839,-0.11774538,0
79M,1.495458645,-0.418512083,-0.547580572,0.448375141,-0.828648315,0
79M,1.493475787,-0.418512083,-1.11771817,-0.292886902,-0.616455594,0
79M,1.498506828,-0.418512083,-0.357534707,0.308384491,-0.148270153,0
79M,1.497741478,-0.418512083,-0.357534707,0.27407686,-0.102117682,0
79M,1.493160936,-0.418512083,-0.357534707,0.685553033,-0.550354419,0
79M,1.496145847,-0.418512083,-0.357534707,0.143602876,-0.674714563,0
79M,1.503243286,-0.418512083,0.782740488,0.039467741,-0.146042849,0
79M,1.492143616,-0.418512083,-1.307764036,0.648827124,-0.157927206,0
79M,1.497269613,-0.418512083,-0.547580572,1.320947686,-0.337218383,0
79M,1.496734104,-0.418512083,-0.167488841,-0.049146019,-0.495823549,0
79M,1.498140689,-0.418512083,-0.167488841,-0.392759021,-0.479940183,0
79M,1.497127027,-0.418512083,0.022557025,-1.06231999,-0.344626505,0
79M,1.497436119,-0.418512083,0.782740488,-1.485595545,0.131847235,0
79M,1.498573396,-0.418512083,0.592694622,-0.339327294,0.004506734,0
79M,1.426847631,-0.418512083,0.592694622,-0.085728801,0.013002217,0
79M,1.50239744,-0.418512083,0.972786354,-0.466056593,0.324543472,0
79M,1.499198291,-0.418512083,0.022557025,-0.069275748,0.590941307,0
79M,1.508959235,-0.418512083,1.923015683,-0.137116552,1.34399508,0
79M,1.501911757,-0.418512083,1.16283222,-0.908987699,1.389646556,0
79M,1.510381139,-0.418512083,1.732969817,0.351762214,0.43999659,0
79M,1.499904506,-0.418512083,0.212602891,0.372865771,-0.355085932,0
79M,1.502548896,-0.418512083,0.022557025,1.242775418,0.310365167,0
79M,1.511317853,-0.418512083,1.542923951,1.334733575,-0.07999079,0
79M,1.510087184,-0.418512083,1.542923951,0.400485127,1.141056056,0
79M,1.502062088,-0.418512083,0.402648757,0.863257124,-0.291619112,0
79M,1.495179062,-0.418512083,-0.547580572,0.164637391,-0.800837427,0
79M,1.497582225,-0.418512083,-0.357534707,1.020333452,-0.634467338,0
79M,1.49723954,-0.418512083,-0.737626438,-0.022386584,1.456366566,0
79M,1.497841142,-0.418512083,-0.927672304,-0.010070487,1.054805427,0
79M,1.492764685,-0.418512083,-1.11771817,0.702436757,-0.870061279,0
79M,1.491626023,-0.418512083,-1.11771817,1.239423653,-0.870492643,0
79M,1.498524233,-0.418512083,0.402648757,-0.200957966,-0.328887524,0
79M,1.498866427,-0.418512083,0.212602891,-0.765326966,-0.091138282,0
79M,1.500104208,-0.418512083,0.212602891,0.844468928,-0.332503819,0
79M,1.49195396,-0.418512083,-1.11771817,0.258603711,-0.105562419,0
79M,1.492699158,-0.418512083,-1.11771817,0.231834579,-0.396012725,0
79M,1.495070463,-0.418512083,-0.927672304,1.260513505,0.368398275,0
79M,1.496992939,-0.418512083,-1.11771817,-0.094747435,1.339466829,0
79M,1.503540953,-0.418512083,0.402648757,0.282014613,-0.189385624,0
79M,1.496651472,-0.418512083,-0.357534707,-0.799911153,-0.472999639,0
79M,1.497207009,-0.418512083,-0.357534707,-0.882459826,-0.544295976,0
79M,1.502366868,-0.418512083,1.16283222,-0.548299361,-0.077624398,0
79M,1.502059443,-0.418512083,1.16283222,-0.298347808,0.212063791,0
79M,1.498947386,-0.418512083,0.022557025,0.168625791,-0.700193996,0
79M,1.494666137,-0.418512083,-0.737626438,-0.554181242,-0.674200752,0
79M,1.416296691,-0.418512083,-0.737626438,-0.909879167,-0.708893382,0
79M,1.416997617,-0.418512083,-1.11771817,-0.588668589,-0.825849612,0
79M,1.421332544,-0.418512083,-0.357534707,-0.527601781,-0.770173077,0
79M,1.494783952,-0.418512083,-0.547580572,-0.008936855,-0.806762314,0
79M,1.492888108,-0.418512083,-0.927672304,-0.386066997,-0.841118808,0
79M,1.49757832,-0.418512083,-0.357534707,-0.626454563,-0.774270349,0
79M,1.496043042,-0.418512083,-0.357534707,-0.354266855,-0.642639437,0
79M,1.496220934,-0.418512083,-0.167488841,-0.088454923,-0.6776421,0
79M,1.492503194,-0.418512083,-1.11771817,-0.084822465,-0.660945799,0
79M,1.492089847,-0.418512083,-1.307764036,0.307148201,-0.703759268,0
79M,1.49279807,-0.418512083,-1.307764036,-0.08999311,0.154849198,0
79M,1.493322126,-0.418512083,-1.307764036,-0.358623478,0.832243858,0
79M,1.496336857,-0.418512083,-1.11771817,0.411703018,0.708573938,0
79M,1.495694795,-0.418512083,-1.11771817,0.044300676,0.902498073,0
79M,1.500591579,-0.418512083,0.212602891,0.222274729,0.215664829,0
79M,1.494134858,-0.418512083,-0.737626438,0.056482827,-0.294392114,0
79M,1.491876014,-0.418512083,-1.11771817,0.535326594,-0.492326891,0
79M,1.497961338,-0.418512083,-0.547580572,2.076720687,-0.37214455,0
79M,1.492693547,-0.418512083,-1.11771817,0.658615045,0.057410094,0
79M,1.494910787,-0.418512083,-0.357534707,0.228713987,-0.60543975,0
79M,1.504203472,-0.418512083,1.16283222,0.193149896,0.106084503,0
79M,1.498590902,-0.418512083,0.402648757,0.848954067,0.57352942,1
79M,1.487123846,-0.418512083,-0.547580572,0.101127611,-0.310543505,1
79M,1.488745967,-0.418512083,-0.547580572,-0.553875725,-0.302977506,1
79M,1.489820383,-0.418512083,-0.547580572,-0.487546475,0.013368033,1
79M,1.489545536,-0.418512083,-0.167488841,-0.170748374,0.263300236,1
79M,1.490459282,-0.418512083,-0.357534707,-0.706582243,0.23577513,1
79M,1.415421084,-0.418512083,0.782740488,-1.106212425,0.375033909,1
79M,1.492027968,-0.418512083,0.022557025,-0.492155734,0.174941088,1
79M,1.491787531,-0.418512083,-0.167488841,0.322957768,-0.082060596,1
79M,1.493479137,-0.418512083,0.972786354,-0.635187849,0.639284388,1
79M,1.497626591,-0.418512083,2.113061549,-0.9363049,1.423260526,1
79M,1.494773834,-0.418512083,0.782740488,-0.171738233,0.99483391,1
79M,1.491850299,-0.418512083,0.782740488,-0.96219963,0.141116089,1
79M,1.488908018,-0.418512083,-0.167488841,-0.907175154,-0.152283601,1
79M,1.41446467,-0.418512083,0.212602891,-0.747516347,-0.344052813,1
79M,1.488824846,-0.418512083,0.212602891,-1.014827161,-0.135410791,1
79M,1.496042983,-0.418512083,1.16283222,-0.259052609,0.581559468,1
79M,1.501425591,-0.418512083,1.16283222,0.606515801,1.35000778,1
79M,1.511022545,-0.418512083,2.113061549,0.229328383,1.875122701,0
79M,1.510329821,-0.418512083,1.542923951,0.557356657,0.879045113,0
79M,1.506586393,-0.418512083,0.972786354,0.473883676,0.553290876,0
79M,1.502453659,-0.418512083,0.402648757,-0.077830483,0.035283014,0
79M,1.498234372,-0.418512083,0.212602891,0.100351084,-0.188029796,0
79M,1.498387129,-0.418512083,-0.167488841,0.553186473,-0.436143133,0
79M,1.41932271,-0.418512083,-1.11771817,-1.641444052,-0.735322932,0
79M,1.418264652,-0.418512083,-1.11771817,-1.780607524,-0.740026556,0
79M,1.494922048,-0.418512083,-1.11771817,-1.096007795,-0.390764002,0
79M,1.498143611,-0.418512083,0.212602891,-1.046142458,0.699675566,0
79M,1.497270874,-0.418512083,-0.357534707,-0.598745736,0.214186054,0
79M,1.500931921,-0.418512083,-0.167488841,1.302202933,-0.283196957,0
79M,1.511498603,-0.418512083,2.49315328,0.013962826,1.252576116,0
79M,1.499354742,-0.418512083,1.542923951,-1.408315262,0.452950968,0
79M,1.496829655,-0.418512083,-0.547580572,0.000282957,-0.071972596,0
79M,1.492833507,-0.418512083,-0.927672304,-0.25540567,-0.346876129,0
79M,1.49454843,-0.418512083,-0.737626438,-0.052233383,-0.667192824,0
79M,1.493573514,-0.418512083,-0.927672304,-1.008259128,-0.713751763,0
79M,1.434867664,-0.418512083,1.16283222,1.148654983,0.167339529,0
79M,1.428522117,-0.418512083,1.352878086,-0.570396656,1.195311335,0
79M,1.431245162,-0.418512083,0.782740488,0.024379107,1.535322564,0
79M,1.50097591,-0.418512083,1.16283222,-1.050944622,0.429225633,0
79M,1.501564389,-0.418512083,1.352878086,-1.03535873,1.014153059,0
79M,1.493122254,-0.418512083,-1.307764036,1.110206646,0.342378424,0
79M,1.496917068,-0.418512083,-0.167488841,0.499132076,-0.559240748,0
79M,1.420340002,-0.418512083,-1.307764036,-0.514503209,-0.650373308,0
79M,1.422916632,-0.418512083,-0.167488841,0.353206664,-0.59567939,0
79M,1.419836342,-0.418512083,0.592694622,-0.143418114,0.494469769,1
79M,1.429470394,-0.418512083,0.972786354,0.270942822,1.857084853,0
79M,1.434487771,-0.418512083,0.972786354,1.072570522,0.532299767,0
79M,1.433834262,-0.418512083,0.402648757,2.337849404,0.444484488,0
79M,1.427279191,-0.418512083,0.022557025,1.069302279,1.226286285,0
79M,1.425376295,-0.418512083,-0.167488841,1.150585054,0.028971141,0
79M,1.422827753,-0.418512083,-0.167488841,0.972924146,-0.502242732,0
79M,1.49887622,-0.418512083,-0.167488841,1.462151095,-0.64148537,0
79M,1.505019976,-0.418512083,0.782740488,0.719897383,0.770122588,0
79M,1.49970533,-0.418512083,-0.167488841,0.942373999,-0.537159316,0
79M,1.49272017,-0.418512083,-1.11771817,0.48402534,-0.747922512,0
79M,1.49576708,-0.418512083,-0.737626438,0.26226526,-0.791778112,0
79M,1.421706599,-0.418512083,-0.357534707,-0.515096142,-0.74562631,0
79M,1.497293474,-0.418512083,-0.357534707,-0.005312283,-0.484822775,0
79M,1.493282804,-0.418512083,-1.11771817,-0.357845011,-0.030027514,0
79M,1.499243322,-0.418512083,0.022557025,0.052923935,-0.096775771,0
79M,1.504810966,-0.418512083,0.592694622,0.541480117,0.531440269,0
79M,1.50759407,-0.418512083,0.972786354,0.736409522,0.327145167,0
79M,1.505831948,-0.418512083,0.972786354,0.572603804,0.238039507,0
79M,1.507576699,-0.418512083,1.16283222,0.675919486,0.092480331,0
79M,1.506455807,-0.418512083,1.16283222,0.006630419,0.641294169,0
79M,1.49115374,-0.418512083,-1.307764036,0.16895833,-0.700562303,0
79M,1.497660717,-0.418512083,0.212602891,-0.283665021,-0.40191556,0
79M,1.494812974,-0.418512083,-0.737626438,0.225500564,-0.74003201,0
79M,1.499013114,-0.418512083,-0.167488841,0.49561585,-0.514763957,0
79M,1.50431805,-0.418512083,1.16283222,0.386426691,0.24374137,0
79M,1.502315938,-0.418512083,1.16283222,-0.795703345,1.134903764,0
79M,1.49855841,-0.418512083,0.782740488,-0.640288677,-0.033889201,0
79M,1.498193223,-0.418512083,-0.167488841,0.434657777,-0.139979457,0
79M,1.428156144,-0.418512083,1.352878086,-0.672490141,1.304146725,0
79M,1.420945078,-0.418512083,1.352878086,-0.559312195,0.977557832,1
79M,1.499866397,-0.418512083,1.542923951,-0.046213289,1.295730812,1
79M,1.493196879,-0.418512083,0.972786354,-0.568094483,0.860508793,1
79M,1.499806112,-0.418512083,2.303107414,-0.762029245,1.944792442,1
79M,1.501733148,-0.418512083,2.303107414,-0.083875142,0.907342078,1
79M,1.495677118,-0.418512083,0.972786354,-0.476711935,0.368365237,1
79M,1.491599284,-0.418512083,0.782740488,-0.694731338,-0.06355517,1
79M,1.411488571,-0.418512083,-0.547580572,-0.498702564,-0.62076194,1
79M,1.417626896,-0.418512083,0.402648757,-0.097355643,-0.212235636,1
79M,1.416739133,-0.418512083,0.402648757,-0.694382638,0.275887663,1
79M,1.415878798,-0.418512083,0.212602891,-1.074593808,0.152565275,1
79M,1.414081901,-0.418512083,0.402648757,-1.413258418,0.19817249,1
79M,1.412501434,-0.418512083,0.212602891,-1.588339045,0.312611386,1
79M,1.494536636,-0.418512083,1.16283222,-0.801635132,1.114505073,1
79M,1.493069898,-0.418512083,0.782740488,-0.510349833,0.310012969,1
79M,1.493189577,-0.418512083,0.782740488,-0.486692759,-0.096575209,1
79M,1.501389138,-0.418512083,0.972786354,-0.510472273,0.121846623,0
79M,1.514434522,-0.418512083,1.542923951,1.825181299,0.057831899,0
79M,1.495590287,-0.418512083,-0.737626438,0.711319118,-0.747352871,0
79M,1.49438304,-0.418512083,-0.927672304,0.27651479,-0.624327039,0
79M,1.496265374,-0.418512083,-0.547580572,-0.199953625,-0.174331113,0
79M,1.42099352,-0.418512083,-0.547580572,0.045027297,-0.732202036,0
79M,1.419137491,-0.418512083,-0.927672304,0.12723813,-0.645292171,0
79M,1.414272816,-0.418512083,-1.11771817,0.735639976,-0.776409541,0
79M,1.421537238,-0.418512083,-0.737626438,0.254603158,-0.83088231,0
79M,1.426697442,-0.418512083,0.782740488,0.045522485,-0.431832531,0
79M,1.42536077,-0.418512083,0.782740488,-0.322009924,0.108921374,0
79M,1.421733521,-0.418512083,-1.11771817,-1.847611032,-0.028522385,0
79M,1.420748348,-0.418512083,-1.11771817,-1.847611032,-0.028522385,0
79M,1.420558656,-0.418512083,-0.737626438,-1.462281289,-0.345313813,0
79M,1.49511529,-0.418512083,-0.737626438,-0.524747014,-0.800965686,0
79M,1.499497834,-0.418512083,0.592694622,-0.317443072,-0.45586905,0
79M,1.495293863,-0.418512083,-0.167488841,-0.51779382,-0.514232666,0
79M,1.492595434,-0.418512083,-0.927672304,0.365449323,-0.788590595,0
79M,1.500642628,-0.418512083,0.402648757,-0.40483554,0.350823341,0
79M,1.502526277,-0.418512083,0.972786354,-0.103633286,0.026901084,0
79M,1.501118644,-0.418512083,0.972786354,-0.664543985,0.543348648,0
79M,1.501204923,-0.418512083,1.16283222,-1.104354628,0.5658034,0
79M,1.498704113,-0.418512083,1.16283222,-1.346179468,0.321255036,0
79M,1.502269056,-0.418512083,0.592694622,-0.435532434,0.202217399,0
79M,1.502527926,-0.418512083,2.113061549,-1.375485568,1.554724561,0
79M,1.434617577,-0.418512083,2.113061549,-0.322698404,1.576726487,0
79M,1.436042017,-0.418512083,1.542923951,0.388349005,1.024493258,0
79M,1.511220703,-0.418512083,2.49315328,-0.343582423,1.609171511,0
79M,1.510555807,-0.418512083,2.683199146,-0.670180081,2.779832143,0
79M,1.508036181,-0.418512083,2.683199146,-0.686705796,2.079862936,0
79M,1.509727117,-0.418512083,2.683199146,-0.385374768,1.815490266,0
79M,1.496815588,-0.418512083,0.592694622,-1.276205153,-0.056399562,0
79M,1.498617372,-0.418512083,0.592694622,-0.370263507,-0.235965259,0
79M,1.492298477,-0.418512083,-1.11771817,-0.309629698,-0.542222136,0
79M,1.487044758,-0.418512083,-0.737626438,-0.307561673,-0.724817289,1
79M,1.486080466,-0.418512083,-0.927672304,-0.337992871,-0.742212027,1
79M,1.487768804,-0.418512083,-0.737626438,-0.412963223,-0.757234067,1
79M,1.486254672,-0.418512083,-0.737626438,0.055875154,-0.693668574,1
79M,1.489478724,-0.418512083,0.022557025,-0.25010056,-0.083794155,1
79M,1.495201605,-0.418512083,-1.11771817,0.445736291,-0.855548683,0
79M,1.49451203,-0.418512083,-0.927672304,0.089173015,-0.850181867,0
79M,1.492044936,-0.418512083,-0.927672304,0.0171341,-0.830663606,0
79M,1.4900064,-0.418512083,-1.307764036,0.860421492,-0.716926787,0
79M,1.499046943,-0.418512083,0.022557025,0.153185223,-0.412865075,0
79M,1.497346593,-0.418512083,0.022557025,-0.524702796,-0.396942838,0
79M,1.494274264,-0.418512083,-0.357534707,-0.038375091,-0.700785988,0
79M,1.503280469,-0.418512083,0.782740488,-0.295430981,0.537325608,0
79M,1.499002892,-0.418512083,0.782740488,-0.868312825,0.359117441,0
79M,1.499454698,-0.418512083,0.022557025,0.480044698,-0.561903823,0
79M,1.491289329,-0.418512083,-1.307764036,0.331711353,-0.784011991,0
79M,1.495345628,-0.418512083,-0.737626438,0.810156125,-0.812643412,0
79M,1.503844546,-0.418512083,0.782740488,0.04413751,0.653681224,0
79M,1.502674167,-0.418512083,0.592694622,0.298184904,0.444380204,0
79M,1.494937378,-0.418512083,-0.737626438,0.457592626,-0.629240557,0
79M,1.4175186,-0.418512083,-1.11771817,0.142636289,-0.78267943,0
79M,1.499776361,-0.418512083,0.212602891,-0.527640957,-0.503883324,0
79M,1.502123806,-0.418512083,0.402648757,0.527003034,-0.544026563,0
79M,1.494761391,-0.418512083,-0.927672304,0.487418996,-0.795056199,0
79M,1.495555494,-0.418512083,-0.547580572,-0.594696053,-0.630413791,0
79M,1.496466482,-0.418512083,-0.357534707,-0.711512276,-0.162663963,0
79M,1.502886256,-0.418512083,1.16283222,-0.229486244,-0.115922479,0
79M,1.494282308,-0.418512083,-0.737626438,-0.746085214,-0.521631867,0
79M,1.491918262,-0.418512083,-0.737626438,-0.335384017,-0.796004605,0
79M,1.498202192,-0.418512083,-0.357534707,0.092849821,-0.650573649,0
79M,1.500555256,-0.418512083,0.022557025,-0.169231132,-0.270711544,0
79M,1.504204616,-0.418512083,0.972786354,0.37634476,0.171377376,0
79M,1.500128309,-0.418512083,0.022557025,0.639572145,-0.407154069,0
79M,1.497731625,-0.418512083,0.022557025,-0.918585173,0.264928061,0
79M,1.501152951,-0.418512083,1.16283222,-0.620699,0.12351253,0
79M,1.497101565,-0.418512083,0.402648757,-1.364849426,0.036243895,0
79M,1.499781357,-0.418512083,0.212602891,0.08098004,-0.013688991,0
79M,1.500329399,-0.418512083,0.022557025,0.577142211,-0.268774963,0
79M,1.497949672,-0.418512083,0.972786354,-0.946263228,0.43161838,0
79M,1.423418657,-0.418512083,0.972786354,-1.33954013,0.626608438,0
79M,1.425665896,-0.418512083,0.972786354,-1.202696965,1.124499632,0
79M,1.506641354,-0.418512083,0.972786354,0.276368431,0.851679776,0
79M,1.501394001,-0.418512083,0.782740488,-0.45539983,0.269803969,0
79M,1.496392046,-0.418512083,-0.167488841,-1.195562761,-0.484439431,0
79M,1.507175173,-0.418512083,0.782740488,1.196648947,0.035282194,0
79M,1.504090244,-0.418512083,2.113061549,-1.061359221,2.448673386,0
79M,1.50554728,-0.418512083,1.732969817,-0.734306067,2.047383109,0
79M,1.504060177,-0.418512083,1.732969817,-1.170158242,2.336260034,0
79M,1.499493898,-0.418512083,0.782740488,-0.755640281,0.231201231,0
79M,1.412883335,-0.418512083,-0.547580572,-0.226049534,-0.715377948,1
79M,1.417436832,-0.418512083,0.402648757,-0.389993078,-0.560810977,1
79M,1.416075428,-0.418512083,0.402648757,-0.526071093,-0.063165899,1
79M,1.423593936,-0.418512083,0.402648757,1.924529786,-0.05942798,1
79M,1.408551422,-0.418512083,-1.11771817,1.433552999,-0.574681283,1
79M,1.411614718,-0.418512083,-1.11771817,-0.632796982,-0.438793251,1
79M,1.500000969,-0.418512083,0.022557025,0.599532741,-0.350863032,0
79M,1.496844836,-0.418512083,-0.547580572,0.809421488,-0.726056427,0
79M,1.49501142,-0.418512083,-0.737626438,0.248885607,-0.063991476,0
79M,1.419781848,-0.418512083,-0.927672304,1.321882468,-0.434829329,0
79M,1.445452899,-0.418512083,2.113061549,1.228253341,1.705327547,0
79M,1.431050341,-0.418512083,1.542923951,-0.092687555,1.501827127,0
79M,1.507637424,-0.418512083,1.542923951,0.112748634,-0.049829879,0
79M,1.49292071,-0.418512083,-0.927672304,-0.27013901,-0.764684054,0
79M,1.494740097,-0.418512083,-0.927672304,-0.916809994,-0.785945522,0
79M,1.493345963,-0.418512083,-1.11771817,-0.299359389,-0.848969691,0
79M,1.497469294,-0.418512083,-0.167488841,-0.151653109,-0.691271082,0
79M,1.495317737,-0.418512083,0.022557025,-0.250021046,-0.352862978,0
79M,1.498063085,-0.418512083,-0.357534707,-0.303419287,-0.340439292,0
79M,1.499073511,-0.418512083,0.022557025,0.894899271,-0.692426142,0
79M,1.494277989,-0.418512083,-0.927672304,-0.52617026,-0.274052185,0
79M,1.496556579,-0.418512083,-0.547580572,-1.194187418,-0.321099903,0
79M,1.49592721,-0.418512083,-0.927672304,0.489626528,-0.541257061,0
79M,1.492593326,-0.418512083,-1.11771817,0.525358957,-0.820099453,0
79M,1.498277433,-0.418512083,0.022557025,-0.077417524,-0.582702188,0
79M,1.422905104,-0.418512083,0.402648757,-1.261865378,-0.221914378,0
79M,1.499782432,-0.418512083,0.402648757,-0.182554284,-0.119462169,0
79M,1.491456752,-0.418512083,-1.11771817,1.322863018,-0.558668664,0
79M,1.496925925,-0.418512083,-0.357534707,0.528713308,-0.663013161,0
79M,1.495817479,-0.418512083,-0.357534707,-0.347661715,-0.711823615,0
79M,1.497656399,-0.418512083,-0.167488841,-0.16665473,-0.605993771,0
79M,1.500418241,-0.418512083,-0.167488841,1.503190185,-0.06851525,0
79M,1.509063362,-0.418512083,0.972786354,0.250891702,2.566949378,0
79M,1.493471466,-0.418512083,-1.307764036,0.788872077,1.089779386,0
79M,1.491123492,-0.418512083,-1.307764036,1.227941748,-0.543529288,0
79M,1.497413355,-0.418512083,-0.547580572,-0.236120734,-0.437610937,0
79M,1.494683486,-0.418512083,-0.927672304,-1.324164338,-0.291347051,0
79M,1.49483416,-0.418512083,-1.11771817,-0.319946812,-0.358280927,0
79M,1.489740961,-0.418512083,-1.307764036,0.799986534,-0.51338458,0
79M,1.490144647,-0.418512083,-1.307764036,1.475515492,-0.207414896,0
79M,1.500054495,-0.418512083,-0.167488841,1.999668088,-0.701704674,0
79M,1.497604262,-0.418512083,-0.547580572,0.490843424,0.736507104,0
79M,1.502204032,-0.418512083,0.592694622,0.513348248,0.011958739,0
79M,1.500437878,-0.418512083,0.402648757,-0.03922803,-0.376285989,0
79M,1.497166802,-0.418512083,0.402648757,-0.672814923,-0.299608114,0
79M,1.495274173,-0.418512083,-0.737626438,-0.577250425,-0.668637221,0
79M,1.417050557,-0.418512083,-1.11771817,0.049889193,-0.699845125,0
79M,1.421148705,-0.418512083,-0.357534707,0.800598344,-0.628813834,0
79M,1.426652868,-0.418512083,0.782740488,-0.520241188,0.599127341,0
79M,1.418700477,-0.418512083,-0.927672304,0.715234596,-0.361116979,0
79M,1.424026872,-0.418512083,0.212602891,0.021507014,-0.438346163,0
79M,1.424344647,-0.418512083,0.212602891,-0.541616258,0.124024307,0
79M,1.425577225,-0.418512083,0.022557025,-0.671930566,0.316741413,0
79M,1.422721257,-0.418512083,0.022557025,-0.671930566,0.316741413,0
79M,1.423608789,-0.418512083,0.022557025,-0.760767225,0.638903692,0
79M,1.432008643,-0.418512083,1.542923951,-0.407043072,1.785426515,0
79M,1.413653245,-0.418512083,0.592694622,-1.98046234,0.722075212,1
79M,1.413089505,-0.418512083,0.212602891,-2.016285241,0.463505664,1
79M,1.414661909,-0.418512083,0.592694622,-1.586500125,0.472594951,1
79M,1.417545544,-0.418512083,0.592694622,-0.777201402,0.284418076,1
79M,1.492358246,-0.418512083,0.402648757,-0.736634745,0.277924809,1
79M,1.489514737,-0.418512083,-0.167488841,-0.830413462,0.347306033,1
79M,1.493949595,-0.418512083,0.972786354,-0.231906461,0.226583575,1
79M,1.413468326,-0.418512083,0.022557025,-1.205798744,-0.21769255,1
79M,1.413653031,-0.418512083,0.022557025,-0.881880856,-0.342803919,1
79M,1.412383486,-0.418512083,0.022557025,-0.859233682,-0.240361293,1
79M,1.495771423,-0.418512083,0.972786354,-0.265342277,0.491886232,1
79M,1.499847731,-0.418512083,1.923015683,-0.373679789,1.783139818,1
79M,1.49700743,-0.418512083,1.923015683,-1.000511822,2.190477598,1
79M,1.494387419,-0.418512083,1.732969817,-0.897557899,1.45563216,1
